Row,Error,Row Data
639,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 23:06:58', 'USERNAME': 'edypurwanto', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 23:08:03', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
640,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 23:05:03', 'USERNAME': 'ajis890', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 23:05:48', 'PROCESS BY': 'xpukul69', 'AMOUNT': 49}"
641,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 23:05:09', 'USERNAME': 'momosiki08', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 23:05:43', 'PROCESS BY': 'xpukul69', 'AMOUNT': 37}"
642,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:57:42', 'USERNAME': 'andrekeras14', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:58:42', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
643,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:56:03', 'USERNAME': 'rafibahtiar', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:56:23', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 100}"
644,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:49:23', 'USERNAME': 'minions77', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:51:42', 'PROCESS BY': 'xpukul69', 'AMOUNT': 151}"
645,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:47:26', 'USERNAME': 'andrekeras14', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:48:33', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
646,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:44:37', 'USERNAME': 'plated12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:45:10', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 300}"
647,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:44:26', 'USERNAME': 'ajis890', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:45:05', 'PROCESS BY': 'xpukul69', 'AMOUNT': 59}"
648,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:39:55', 'USERNAME': 'nokil3', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:40:36', 'PROCESS BY': 'xpukul69', 'AMOUNT': 34}"
649,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:34:12', 'USERNAME': 'sandi12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:38:01', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
650,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:20:18', 'USERNAME': 'ardian', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:20:52', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
651,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:19:07', 'USERNAME': 'plated12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:19:46', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 200}"
652,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:14:29', 'USERNAME': 'parelaang', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:15:02', 'PROCESS BY': 'xpukul69', 'AMOUNT': 45}"
653,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:06:56', 'USERNAME': 'kutuair', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:07:33', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 100}"
654,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 22:05:58', 'USERNAME': 'dedi321', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 22:07:27', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 50}"
655,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:55:20', 'USERNAME': 'fumi123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:59:52', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 25}"
656,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:52:50', 'USERNAME': 'ramdani1234', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:53:36', 'PROCESS BY': 'xpukul69', 'AMOUNT': 20}"
657,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:50:59', 'USERNAME': 'rianefendi12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:51:42', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
658,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:48:09', 'USERNAME': 'cingwddeui3', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:49:26', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
659,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:46:32', 'USERNAME': 'abiantara17', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:47:10', 'PROCESS BY': 'xpukul69', 'AMOUNT': 15}"
660,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:43:30', 'USERNAME': 'riki79', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:44:42', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 120}"
661,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:39:18', 'USERNAME': 'jajangangler', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:40:09', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
662,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:37:29', 'USERNAME': 'cemara88', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:38:23', 'PROCESS BY': 'xpukul69', 'AMOUNT': 19}"
663,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:34:41', 'USERNAME': 'rianefendi12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:35:21', 'PROCESS BY': 'xpukul69', 'AMOUNT': 49}"
664,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:35:00', 'USERNAME': 'enengirma111', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:35:20', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 100}"
665,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:29:36', 'USERNAME': 'antemndasmu', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:30:04', 'PROCESS BY': 'xpukul69', 'AMOUNT': 40}"
666,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:29:48', 'USERNAME': 'rafibahtiar', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:29:59', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 100}"
667,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:24:25', 'USERNAME': 'herdijp25', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:24:39', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 155}"
668,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:23:47', 'USERNAME': 'ajis890', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:24:23', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
669,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:21:54', 'USERNAME': 'rianefendi12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:22:41', 'PROCESS BY': 'xpukul69', 'AMOUNT': 17}"
670,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:18:04', 'USERNAME': 'kutuair', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:18:13', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 120}"
671,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:16:10', 'USERNAME': 'kplplapastik02', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:16:26', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 150}"
672,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:14:39', 'USERNAME': 'ajis890', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:15:27', 'PROCESS BY': 'xpukul69', 'AMOUNT': 49}"
673,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:12:41', 'USERNAME': 'jaguarneon76', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:13:29', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
674,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:12:00', 'USERNAME': 'otoy17', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:12:26', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
675,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:10:38', 'USERNAME': 'plated12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:11:31', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 200}"
676,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 21:02:48', 'USERNAME': 'ayamjago99', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:03:58', 'PROCESS BY': 'xpukul69', 'AMOUNT': 23}"
677,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:59:33', 'USERNAME': 'edo1234', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 21:00:08', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
678,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:56:48', 'USERNAME': 'wahyucrew', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:57:20', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
679,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:51:23', 'USERNAME': 'alpines01', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:51:57', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
680,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:50:38', 'USERNAME': 'crossguil9', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:50:38', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 25}"
681,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:49:24', 'USERNAME': 'sulator123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:49:44', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 50}"
682,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:47:38', 'USERNAME': 'crossguil9', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:48:21', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 50}"
683,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:43:53', 'USERNAME': 'jaguarneon76', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:47:09', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
684,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:44:02', 'USERNAME': 'drpaul88', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:44:24', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 20}"
685,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:42:59', 'USERNAME': 'jumanto12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:43:34', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 50}"
686,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:39:51', 'USERNAME': 'abiantara17', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:40:32', 'PROCESS BY': 'xpukul69', 'AMOUNT': 19}"
687,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:39:12', 'USERNAME': 'papichulo99', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:40:07', 'PROCESS BY': 'xpukul69', 'AMOUNT': 12}"
688,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:30:40', 'USERNAME': 'abiantara17', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:31:21', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
689,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:30:03', 'USERNAME': 'tonjok', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:31:03', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 30}"
690,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:27:14', 'USERNAME': 'tommy8', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:27:31', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 20}"
691,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:26:06', 'USERNAME': 'usuludin', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:26:53', 'PROCESS BY': 'xpukul69', 'AMOUNT': 20}"
692,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:24:21', 'USERNAME': 'ayamjago99', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:25:13', 'PROCESS BY': 'xpukul69', 'AMOUNT': 22}"
693,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:20:08', 'USERNAME': 'mandiri', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:21:01', 'PROCESS BY': 'xpukul69', 'AMOUNT': 19}"
694,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:16:01', 'USERNAME': 'hamdani123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:17:19', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
695,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:12:23', 'USERNAME': 'rafibahtiar', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:12:30', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 100}"
696,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:08:01', 'USERNAME': 'mandiri', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:08:52', 'PROCESS BY': 'xpukul69', 'AMOUNT': 19}"
697,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 20:07:42', 'USERNAME': 'cantika240', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 20:08:42', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
698,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:57:25', 'USERNAME': 'kayra01', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:58:32', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
699,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:57:17', 'USERNAME': 'maya69jp', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:57:17', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 39}"
700,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:49:57', 'USERNAME': 'maya69jp', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:52:21', 'PROCESS BY': 'xpukul69', 'AMOUNT': 78}"
701,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:51:20', 'USERNAME': 'pepek69', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:52:10', 'PROCESS BY': 'xpukul69', 'AMOUNT': 39}"
702,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:48:21', 'USERNAME': 'erwinsalim17', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:49:36', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 100}"
703,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:44:47', 'USERNAME': 'sigra123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:45:17', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
704,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:44:27', 'USERNAME': 'dedikurniawan', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:45:07', 'PROCESS BY': 'xpukul69', 'AMOUNT': 98}"
705,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:42:26', 'USERNAME': 'saputratea', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:42:42', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 28}"
706,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:41:56', 'USERNAME': 'pocong97', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:42:20', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 50}"
707,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:41:47', 'USERNAME': 'soleh11', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:42:09', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 25}"
708,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:39:47', 'USERNAME': 'plated12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:40:55', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 200}"
709,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:38:28', 'USERNAME': 'jiki9999', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:39:15', 'PROCESS BY': 'xpukul69', 'AMOUNT': 20}"
710,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:34:26', 'USERNAME': 'malinda01', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:35:05', 'PROCESS BY': 'xpukul69', 'AMOUNT': 24}"
711,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:24:42', 'USERNAME': 'maxwindongg', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:25:04', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 20}"
712,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:21:37', 'USERNAME': 'tomato02', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:25:02', 'PROCESS BY': 'xpukul69', 'AMOUNT': 29}"
713,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:18:12', 'USERNAME': 'biawak123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:18:44', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 75}"
714,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:12:22', 'USERNAME': 'budi123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:12:55', 'PROCESS BY': 'xpukul69', 'AMOUNT': 13}"
715,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:11:16', 'USERNAME': 'utomo07', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:12:24', 'PROCESS BY': 'xpukul69', 'AMOUNT': 150}"
716,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:09:26', 'USERNAME': 'biawak123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:09:44', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 78}"
717,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:03:37', 'USERNAME': 'boraq77', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:04:39', 'PROCESS BY': 'xpukul69', 'AMOUNT': 49}"
718,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:02:41', 'USERNAME': 'bibit123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:03:29', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
719,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 19:01:08', 'USERNAME': 'admngao09', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 19:01:58', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 30}"
720,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:58:39', 'USERNAME': 'simontok11', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:58:55', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 20}"
721,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:57:21', 'USERNAME': 'emon91', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:58:19', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
722,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:56:32', 'USERNAME': 'baenal', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:57:31', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 50}"
723,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:42:05', 'USERNAME': 'semprul09', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:42:48', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
724,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:38:16', 'USERNAME': 'papichulo99', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:38:56', 'PROCESS BY': 'xpukul69', 'AMOUNT': 12}"
725,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:30:19', 'USERNAME': 'tomato02', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:33:55', 'PROCESS BY': 'xpukul69', 'AMOUNT': 15}"
726,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:28:42', 'USERNAME': 'omay123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:29:14', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 70}"
727,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:25:48', 'USERNAME': 'becakbalap1', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:28:37', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
728,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:28:18', 'USERNAME': 'baenal', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:28:29', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 50}"
729,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:26:58', 'USERNAME': 'wty123', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:28:21', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
730,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:26:51', 'USERNAME': 'momon5', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:27:09', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 50}"
731,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:17:04', 'USERNAME': 'birutua99', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:17:35', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 30}"
732,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:10:03', 'USERNAME': 'arip00', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:11:04', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
733,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:10:20', 'USERNAME': 'ichram8899', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:11:03', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 100}"
734,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:08:26', 'USERNAME': 'cepott', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:09:31', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
735,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:07:54', 'USERNAME': 'utomo07', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:08:52', 'PROCESS BY': 'xpukul69', 'AMOUNT': 100}"
736,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:04:17', 'USERNAME': 'farha9803', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:04:55', 'PROCESS BY': 'xpukul69', 'AMOUNT': 24}"
737,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 18:00:34', 'USERNAME': 'pocongg', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 18:01:08', 'PROCESS BY': 'xpukul69', 'AMOUNT': 53}"
738,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '02-07-2025 17:55:58', 'USERNAME': 'aldomalam12', 'EVENT': 'Deposit', 'PROCESS DATE': '02-07-2025 17:56:31', 'PROCESS BY': 'jefri@xpukul69', 'AMOUNT': 31}"
